# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
4691.0000 m200 622201 11 1284.0000 p36 p40 578 N p36->p35->p62->p53->v5137->p31->p9->p87->p43->p28->p5->p40
4702.0000 m266 702002 2 159.0000 p35 p71 597 N p35->p69->p71
4704.0000 m60 358451 11 3666.0000 p53 p24 538 N p53->p33->v5133->p9->p12->p7->p14->p13->v2106->p1->p27->p24
4724.0000 m152 599884 6 2118.0000 p44 p67 564 N p44->p45->p84->p50->v5136->p55->p67
4746.0000 m82 582609 4 3326.0000 p34 p23 544 N p34->p37->v5132->v5131->p23
4748.0000 m35 718344 3 4141.0000 p34 p23 530 N p34->v5137->v5131->p23
4749.0000 m226 354199 10 893.0000 p58 p53 585 N p58->p57->p56->p78->p77->p76->p75->p39->p35->p65->p53
4759.0000 m278 616624 2 11.0000 p37 p36 599 N p37->p62->p36
4823.0000 m282 699552 1 7.0000 p69 p70 599 N p69->p70
4951.0000 m186 435081 10 1781.0000 p44 p63 570 N p44->p45->p84->p50->v5136->p56->p57->p78->p82->p39->p63
4958.0000 m234 358269 10 963.0000 p37 p59 583 N p37->v5132->p80->p79->p75->p76->p82->p78->p57->p58->p59
4987.0000 m219 394196 3 1258.0000 p45 p62 579 N p45->v5136->p63->p62
5001.0000 m270 704292 3 390.0000 p32 p62 593 N p32->p33->p37->p62
5012.0000 m51 494217 7 4136.0000 p34 p45 531 N p34->p37->v5132->v5131->v4125->p20->p3->p45
5046.0000 m240 746465 7 941.0000 p43 p22 584 N p43->p28->v5134->p7->p6->p12->p73->p22
5048.0000 m54 688783 10 4115.0000 p63 p21 531 N p63->v5132->p77->p78->p56->p58->p59->p47->v4124->p44->p21
5049.0000 m237 745565 5 997.0000 p60 p62 583 N p60->v5130->v5129->v3108->v5136->p62
5050.0000 m214 578122 6 1402.0000 p56 p3 576 N p56->p57->v5130->v4123->v4124->p44->p3
5051.0000 m99 368467 10 3348.0000 p53 p21 544 N p53->p33->v5133->p9->p16->p73->v5130->v4123->v4124->p44->p21
5086.0000 m177 681092 12 2071.0000 p49 p11 565 N p49->p47->p58->p56->v5135->p73->v193->v2103->v194->p17->p15->p13->p11
5125.0000 m249 574790 3 858.0000 p23 p6 585 N p23->p15->p8->p6
5143.0000 m244 260459 4 966.0000 p71 p57 583 N p71->v5131->p54->p68->p57
5169.0000 m254 345619 8 824.0000 p34 p58 586 N p34->v5135->p79->p75->p76->p82->p78->p57->p58
5185.0000 m189 543736 9 1966.0000 p44 p9 567 N p44->p45->p84->p50->v5136->p62->p37->p33->p31->p9
5237.0000 m55 282087 3 4285.0000 p68 p62 528 N p68->p54->p65->p62
5237.0000 m277 289468 4 507.0000 p35 p57 591 N p35->v5136->p77->p83->p57
5281.0000 m302 258762 1 120.0000 p64 p65 598 N p64->p65
5283.0000 m308 672188 1 23.0000 p65 p64 599 N p65->p64
5326.0000 m78 605056 3 3974.0000 p69 p67 533 N p69->p35->p66->p67
5329.0000 m183 285984 2 2213.0000 p69 p34 563 N p69->p62->p34
5364.0000 m284 447364 6 514.0000 p35 p61 591 N p35->v5136->p77->p83->p56->p58->p61
5368.0000 m210 662805 3 1787.0000 p69 p64 570 N p69->p35->p66->p64
5375.0000 m212 400687 4 1758.0000 p27 p28 570 N p27->v3116->v5134->p51->p
