# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
3806.0000 m45 704026 15 3027.0000 p41 p60 549 N p41->v2112->v5149->p30->p31->v2110->v2108->v1103->p72->p73->p22->p67->p54->p68->p58->p60
3830.0000 m162 521817 5 1058.0000 p33 p10 582 N p33->p31->p9->v5152->p11->p10
3862.0000 m120 358981 2 1801.0000 p33 p60 569 N p33->v5154->p60
3865.0000 m176 598849 7 865.0000 p69 p30 585 N p69->p74->p75->p79->v5157->v1103->p31->p30
3872.0000 m164 653676 8 1070.0000 p39 p16 582 N p39->p75->p80->v191->v5157->v1103->p31->p9->p16
3873.0000 m198 444459 8 500.0000 p70 p16 591 N p70->p69->p74->v2123->v5157->v1103->p31->p9->p16
3906.0000 m50 548774 11 3045.0000 p33 p25 549 N p33->p34->p65->p64->p73->v5151->v3128->v194->p28->p5->v2126->p25
3937.0000 m226 354199 3 81.0000 p58 p53 598 N p58->p55->p65->p53
3953.0000 m89 347595 5 2417.0000 p37 p2 559 N p37->p34->v5152->v3135->p27->p2
3955.0000 m97 559528 12 2287.0000 p36 p24 561 N p36->p69->p71->v5148->v5155->v5151->v3128->v194->p28->p5->v2126->p25->p24
3958.0000 m60 358451 12 2920.0000 p53 p24 551 N p53->v2108->v5152->p9->p29->p87->p42->p43->p28->p5->v2126->p25->p24
3975.0000 m110 726193 17 2094.0000 p24 p48 565 N p24->v5155->p5->p28->p43->v4142->v5150->p87->p29->p9->p16->p73->p22->p54->p68->p58->p47->p48
3976.0000 m124 322340 13 1845.0000 p28 p49 569 N p28->p5->v5155->p25->p2->p86->v4147->v2119->v5148->p54->p55->p58->p47->p49
3979.0000 m233 481358 1 1.0000 p68 p55 599 N p68->p55
4003.0000 m126 323985 6 1840.0000 p34 p49 569 N p34->p33->v5154->p59->p60->p47->p49
4008.0000 m204 578428 5 533.0000 p47 p67 591 N p47->p59->v5154->v2110->p55->p67
4039.0000 m236 382165 1 6.0000 p27 p2 599 N p27->p2
4062.0000 m229 717617 1 153.0000 p44 p21 597 N p44->p21
4105.0000 m209 324064 8 539.0000 p42 p35 591 N p42->p87->p9->p31->v5157->v3133->p53->p62->p35
4115.0000 m165 308182 10 1298.0000 p48 p44 578 N p48->p49->v195->v4140->v1104->v5156->v1107->v4146->p84->p50->p44
4147.0000 m167 567738 4 1294.0000 p28 p21 578 N p28->p43->v5152->p18->p21
4171.0000 m163 546819 7 1384.0000 p63 p61 576 N p63->v1105->v2124->v195->p57->p56->p58->p61
4192.0000 m99 368467 4 2489.0000 p53 p21 558 N p53->v2108->v5152->p18->p21
4199.0000 m242 265070 2 59.0000 p30 p9 599 N p30->p31->p9
4283.0000 m250 454860 1 1.0000 p68 p57 599 N p68->p57
4290.0000 m58 688605 12 3286.0000 p51 p67 545 N p51->p40->p6->v5151->p87->p29->p9->p31->v2111->v5157->p53->p65->p67
4300.0000 m84 579971 4 2847.0000 p42 p4 552 N p42->v5152->v193->p21->p4
4306.0000 m125 709395 7 2158.0000 p40 p4 564 N p40->p5->p28->v3128->v5152->v193->p21->p4
4333.0000 m252 623188 7 18.0000 p31 p23 599 N p31->p9->p87->p43->p51->p6->p17->p23
4346.0000 m197 423133 2 989.0000 p37 p31 583 N p37->p33->p31
4348.0000 m147 649660 10 1825.0000 p58 p18 569 N p58->p61->p59->v5156->v1107->v4146->p84->p50->p3->p20->p18
4367.0000 m184 612344 5 1232.0000 p67 p31 579 N p67->p22->p72->v2114->v5157->p31
4368.0000 m123 261789 9 2256.0000 p71 p50 562 N p71->p69->p35->p62->p34->v5152->v193->p21->p4->p50
4397.0000 m257 323061 1 1.0000 p57 p68 599 N p57->p68
4418.0000 m258 627532 3 6.0000 p42 p31 599 N p42->p87->p9->p31
4434.0000 m259 379899 4 5.0000 p42 p12 599 N p42->p43->p51->p8->p12
4461.0000 m158 601428 2 1755.0000 p64 p49 570 N p64->v5154->p49
4494.0000 m260 631332 3 46.0000 p57 p36 599 N p57->p68->p65->p36
4512.0000 m264 664698 1 1.0000 p28 p51 599 N p28->p51
4546.0000 m206 426273 7 1035.0000 p45 p57 582 N p45->p50->p84->v5156->p46->p61->p58->p57
4548.0000 m266 702002 2 5.0000 p35 p71 599 N p35->p69->p71
4646.0000 m251 300018 3 348.0000 p37 p70 594 N p37->v5149->v2120->p70
4656.0000 m240 746465 5 551.0000 p43 p22 590 N p43->p87->p9->p12->p72->p22
4674.0000 m192 623934 3 1404.0000 p31 p71 576 N p31->v2120->p70->p71
4675.0000 m238 570577 4 606.0000 p30 p71 589 N p30->p32->v2120->p70->p71
4683.0000 m221 534239 5 917.0000 p40 p18 584 N p40->p8->p15->p13->p19->p18
4713.0000 m263 456943 3 217.0000 p56 p63 596 N p56->p55->p66->p63
4719.0000 m28 660532 14 4239.0000 p44 p39 529 N p44->p20->v5151->p73->p72->v1103->v5152->p9->p31->p30->p32->v2120->p70->p69->p39
4724.0000 m180 565165 16 1659.0000 p34 p10 572 N p34->p33->p31->p9->p29->v1102->v4142->v2127->v5151->p87->p43->p51->p8->p15->p13->p19->p10
4735.0000 m231 547465 5 790.0000 p61 p35 586 N p61->p46->p58->p55->p66->p35
4738.0000 m277 289468 4 8.0000 p35 p57 599 N p35->p63->p85->p78->p57
4752.0000 m278 616624 2 4.0000 p37 p36 599 N p37->p62->p36
4762.0000 m249 574790 2 495.0000 p23 p6 591 N p23->p14->p6
4773.0000 m145 506341 5 2284.0000 p55 p50 561 N p55->p58->p46->v1101->p45->p50
4781.0000 m237 745565 7 729.0000 p60 p62 587 N p60->p61->v5154->v3129->p57->p68->p66->p62
4817.0000 m282 699552 1 1.0000 p69 p70 599 N p69->p70
4894.0000 m256 743800 5 516.0000 p32 p42 591 N p32->p30->v5157->p29->p87->p42
4926.0000 m119 288446 3 2883.0000 p56 p39 551 N p56->p78->p85->p39
5005.0000 m284 447364 6 155.0000 p35 p61 597 N p35->p85->p78->p57->p55->p58->p61
5123.0000 m214 578122 5 1475.0000 p56 p3 575 N p56->p58->v5154->v4140->p44->p3
5154.0000 m253 453034 5 824.0000 p55 p9 586 N p55->p67->p64->p72->p16->p9
5174.0000 m298 694538 6 82.0000 p56 p9 598 N p56->p68->p54->p64->p72->p12->p9
5175.0000 m302 258762 1 14.0000 p64 p65 599 N p64->p65
5198.0000 m304 376719 2 5.0000 p55 p60 599 N p55->p58->p60
5202.0000 m171 419793 7 2285.0000 p46 p39 561 N p46->p61->v5154->v3129->v1105->p78->p85->p39
5253.0000 m306 564341 5 26.0000 p55 p38 599 N p55->p57->p56->p78->p85->p38
5261.0000 m308 672188 1 1.0000 p65 p64 599 N p65->p64
5326.0000 m247 314231 11 1094.0000 p52 p49 581 N p52->p72->p64->p54->p68->p56->p55->p58->p46->p59->p47->p49
5416.0000 m317 632570 2 4.0000 p64 p34 599 N p64->p66->p34
5423.0000 m227 466648 4 1549.0000 p50 p17 574 N p50->p84->v5156->v5154->p17
5424.0000 m157 454169 3 2735.0000 p55 p17 554 N p55->p67->v5154->p17
5443.0000 m255 487242 4 1081.0000 p43 p2 581 N p43->p87->v5150->p25->p2
5444.0000 m224 701246 4 1623.0000 p42 p24 572 N p42->p87->v5150->p25->p24
5447.0000 m301 535288 5 301.0000 p39 p31 594 N p39->p63->p62->p37->p33->p31
5461.0000 m142 667830 3 3023.0000 p61 p8 549 N p61->v2122->v5156->p8
5483.0000 m174 725198 4 2515.0000 p68 p23 558 N p68->p67->v5154->p17->p23
5484.0000 m275 748119 4 787.0000 p61 p15 586 N p61->v5156->v5154->p17->p15
5494.0000 m138 274841 4 3127.0000 p58 p15 547 N p58->p55->v5154->p17->p15
5503.0000 m322 384433 1 1.0000 p62 p63 599 N p62->p63
5557.0000 m243 362737 11 1399.0000 p39 p8 576 N p39->p82->v5153->v2122->p60->p61->p58->p57->v5154->v5156->p16->p8
5569.0000 m286 345764 7 688.0000 p35 p23 588 N p35->p39->p85->p78->p56->v5154->p17->p23
5571.0000 m312 562144 5 242.0000 p51 p30 595 N p51->p7->p52->p9->p31->p30
5593.0000 m235 465508 9 1579.0000 p47 p29 573 N p47->p59->v5156->p16->p7->p51->p43->p42->p87->p29
5594.0000 m311 659227 6 281.0000 p52 p26 595 N p52->p8->p15->p13->p86->p27->p26
5597.0000 m54 688783 7 4664.0000 p63 p21 522 N p63->p39->p77->v5153->v2116->p45->p4->p21
5599.0000 m300 702972 5 471.0000 p52 p10 592 N p52->p8->p15->p13->p11->p10
5616.0000 m321 459904 6 132.0000 p55 p51 597 N p55->p67->p22->p72->p52->p8->p51
5620.0000 m230 425552 5 1694.0000 p61 p10 571 N p61->v4140->p44->p20->p18->p10
5641.0000 m330 713720 2 4.0000 p55 p64 599 N p55->p65->p64
5643.0000 m220 465680 9 1895.0000 p23 p61 568 N p23->p14->p7->p16->p72->p22->p67->p68->p58->p61
5645.0000 m90 321407 6 4093.0000 p56 p40 531 N p56->v5154->v1101->v5156->p16->p8->p40
5675.0000 m331 355253 1 21.0000 p27 p1 599 N p27->p1
5693.0000 m333 702612 2 3.0000 p61 p47 599 N p61->p59->p47
5702.0000 m137 300908 6 3350.0000 p55 p40 544 N p55->p67->v5154->v5156->p16->p8->p40
5720.0000 m232 307509 3 1760.0000 p31 p49 570 N p31->v4141->v5156->p49
5726.0000 m136 485488 14 3390.0000 p49 p13 543 N p49->p47->p59->v5156->p16->p9->p29->p87->p43->p28->p5->p40->p6->p17->p13
5750.0000 m272 568210 7 1105.0000 p61 p30 581 N p61->p46->v5156->p16->p12->p9->p31->p30
5762.0000 m172 482024 8 2829.0000 p51 p46 552 N p51->v5148->v198->v4141->v5156->p49->p47->p59->p46
5772.0000 m338 472127 1 1.0000 p36 p39 599 N p36->p39
5791.0000 m152 599884 5 3185.0000 p44 p67 546 N p44->v2116->v5153->v193->v5156->p67
5795.0000 m196 562131 7 2457.0000 p26 p12 559 N p26->v2126->v5150->p11->p13->p15->p8->p12
5796.0000 m261 297075 13 1331.0000 p35 p44 577 N p35->p39->p85->v1105->p78->p57->p56->p55->p58->p59->p47->p49->v5153->p44
5808.0000 m202 482546 7 2366.0000 p57 p29 560 N p57->v195->v5154->v5156->p16->p12->p9->p29
5808.0000 m205 383128 5 2316.0000 p44 p14 561 N p44->v2116->v5153->v3136->p23->p14
5809.0000 m323 660798 5 290.0000 p48 p13 595 N p48->p49->v5153->v3136->p23->p13
5843.0000 m244 260459 5 1666.0000 p71 p57 572 N p71->p69->p39->p77->p78->p57
5892.0000 m289 282773 8 960.0000 p42 p59 584 N p42->p43->v5148->p6->p12->v5156->p68->p58->p59
5893.0000 m344 269785 1 14.0000 p65 p35 599 N p65->p35
5931.0000 m294 527489 8 911.0000 p52 p46 584 N p52->p72->p64->v5154->v5156->p68->p55->p58->p46
5953.0000 m239 540515 12 1866.0000 p40 p49 568 N p40->p51->p43->p42->p87->p9->p31->v2111->v4141->v5156->v195->p48->p49
5960.0000 m179 727167 5 2910.0000 p46 p70 551 N p46->p59->v5154->v2110->v2114->p70
5980.0000 m245 501791 7 1785.0000 p61 p33 570 N p61->v5154->p43->p42->p87->p9->p31->p33
5983.0000 m350 455375 1 1.0000 p48 p49 599 N p48->p49
5984.0000 m218 336093 4 2274.0000 p49 p29 562 N p49->v5154->p43->p87->p29
5984.0000 m283 440929 11 1151.0000 p55 p2 580 N p55->p67->p22->p72->p12->p6->v5148->p51->p5->v2119->v5150->p2
5985.0000 m154 679912 21 3345.0000 p50 p2 544 N p50->p84->v5156->p58->p68->p55->p67->p22->p72->v2114->v4144->p31->p9->p87->p42->p43->p51->p28->p5->v2119->v5150->p2
5998.0000 m133 593860 5 3715.0000 p55 p40 538 N p55->p67->v5154->p43->p51->p40
6000.0000 m199 448835 9 2612.0000 p41 p16 556 N p41->v5155->p81->v5149->v4142->p32->p30->p31->p9->p16
6008.0000 m291 466867 9 1043.0000 p34 p47 582 N p34->p62->p63->v3134->p77->p78->p56->p68->p58->p47
6010.0000 m351 543102 3 11.0000 p39 p57 599 N p39->p77->p83->p57
6043.0000 m314 512983 9 679.0000 p51 p59 588 N p51->p7->p52->p72->p64->p67->v3137->p68->p58->p59
6088.0000 m254 345619 6 1743.0000 p34 p58 570 N p34->p62->v5152->v3134->p78->p56->p58
6091.0000 m356 560182 3 8.0000 p37 p67 599 N p37->p34->p66->p67
6117.0000 m290 576112 13 1169.0000 p32 p25 580 N p32->p30->p31->p9->p87->p43->p28->p5->p51->p7->v4145->v5151->p24->p25
6135.0000 m359 627614 1 1.0000 p33 p53 599 N p33->p53
6165.0000 m303 620283 10 988.0000 p37 p51 583 N p37->p34->v2120->v4142->p32->p30->p31->p9->p52->p7->p51
6223.0000 m98 265082 5 4539.0000 p68 p71 524 N p68->p55->v2110->v2108->p69->p71
6239.0000 m201 626829 13 2814.0000 p33 p21 553 N p33->p31->p9->p29->p87->p42->v5151->p43->p28->v5148->v4139->v3135->p18->p21
6250.0000 m336 465236 4 512.0000 p63 p30 591 N p63->p62->p34->p33->p30
6278.0000 m366 488907 1 22.0000 p70 p69 599 N p70->p69
6284.0000 m268 343358 6 1708.0000 p41 p62 571 N p41->v5155->p16->p72->p64->p66->p62
6299.0000 m270 704292 3 1688.0000 p32 p62 571 N p32->p33->p34->p62
6322.0000 m347 556024 4 392.0000 p46 p50 593 N p46->v5153->v2124->p45->p50
6326.0000 m335 705952 6 605.0000 p62 p14 589 N p62->v5152->p64->p73->p16->p8->p14
6345.0000 m191 316044 3 3094.0000 p41 p55 548 N p41->v5155->p54->p55
6346.0000 m371 491306 1 5.0000 p54 p67 599 N p54->p67
6353.0000 m355 440459 3 285.0000 p30 p70 595 N p30->p32->v4142->p70
6405.0000 m352 561193 11 387.0000 p32 p24 593 N p32->p30->p31->p9->p52->p7->p40->p6->v5150->p86->p2->p24
6423.0000 m134 354147 15 4121.0000 p23 p65 531 N p23->p14->p7->v5148->v2127->v5157->v2118->p42->p43->v5154->p29->p9->p16->p73->p64->p65
